site_id,Day,Month,Year,survey_date,surveyor1,pit_tag_id,pit_tag_status,frog_sex,frog_state,frog_location,total_weight,bag_weight,frog_weight,frog_svl,swab_id,swab_id_full,swabber_name,frog_comments,ZE,lifestage,gosner_stage
14221,10,9,2013,9/10/13,Knapp,1.18001E+11,NA,F,healthy,fringing_habitat,19.5,2,17.5,52.7,1587,DESO1587,Knapp,NA,15.6,Adult,NA
14294,24,7,2013,7/24/13,Atkinson,1.21019E+11,Y,M,healthy,fringing_habitat,21,2,19,52.8,1245,DESO1245,Atkinson,NA,0,Adult,NA
14309,13,9,2013,9/13/13,Knapp,1.18001E+11,Y,M,healthy,inlet,18,2,16,52.8,1716,DESO1716,Knapp,NA,9.52,Adult,NA
14221,10,9,2013,9/10/13,Knapp,1.21019E+11,NA,F,healthy,in_lake,17.5,2,15.5,52.9,1630,DESO1630,Ellison,NA,1.272,Adult,NA
14221,10,9,2013,9/10/13,Knapp,1.21019E+11,NA,F,healthy,fringing_habitat,20.5,2,18.5,52.9,1613,DESO1613,Knapp,NA,63.84,Adult,NA
14221,18,6,2014,6/18/14,Kauffman,1.18001E+11,Y,F,Healthy,in_lake,16,2,14,53,1905,DESO1905,Ellison,NA,7.28,Adult,NA
14221,18,6,2014,6/18/14,Kauffman,1.18001E+11,Y,F,Healthy,in_lake,20,2,18,53,1909,DESO1909,Kauffman,NA,2708.8,Adult,NA
14309,17,6,2014,6/17/14,Kauffman,1.18001E+11,Y,M,Healthy,inlet,20,2,18,53,1834,DESO1834,Kauffman,NA,3.712,Adult,NA
14309,18,6,2014,6/18/14,Knapp,1.21019E+11,NA,M,Healthy,inlet,17,2,15,53,1763,DESO1763,Knapp,NA,219.2,Adult,NA
14309,18,6,2014,6/18/14,Knapp,1.18001E+11,Y,M,Healthy,inlet,20,2,18,53,1769,DESO1769,Knapp,NA,24.72,Adult,NA
14309,18,6,2014,6/18/14,Knapp,1.18001E+11,NA,M,Healthy,inlet,19,2,17,53,1771,DESO1771,Knapp,NA,0,Adult,NA
14309,18,6,2014,6/18/14,Knapp,1.18001E+11,NA,M,Healthy,inlet,19,2,17,53,1775,DESO1775,Knapp,NA,177.6,Adult,NA
54963,19,6,2014,6/19/14,Kauffman,9.00118E+14,NA,M,Healthy,in_lake,23,2,21,53,1962,DESO1962,Kauffman,"Frog has a PIT tag, but its not in the tag table.",33.76,Adult,NA
14309,19,6,2014,6/19/14,Kauffman,1.21019E+11,NA,M,Healthy,inlet,17,2,15,53,1971,DESO1971,Kauffman,NA,0.03712,Adult,NA
14309,19,6,2014,6/19/14,Kauffman,1.21019E+11,NA,M,Healthy,inlet,16,2,14,53,1973,DESO1973,Kauffman,Microbiome sample collected.,164,Adult,NA
14235,1,7,2014,7/1/14,Knapp,9.00043E+14,NA,F,Healthy,inlet,18,2,16,53,1999,DESO1999,Knapp,In W inlet.,0,Adult,NA
14221,18,6,2014,6/18/14,Kauffman,1.21019E+11,Y,F,Healthy,in_lake,19,2,17,53,1914,DESO1914,Kauffman,NA,138.4,Adult,NA
14221,18,6,2014,6/18/14,Kauffman,1.18001E+11,Y,F,Healthy,in_lake,19,2,17,53,1923,DESO1923,Kauffman,NA,0,Adult,NA
14309,17,7,2014,7/17/14,Knapp,1.18001E+11,NA,M,Healthy,inlet,19,2,17,53,2006,DESO2006,Knapp,NA,0,Adult,NA
14309,17,7,2014,7/17/14,Knapp,1.18001E+11,NA,M,Healthy,inlet,21,2,19,53,2012,DESO2012,Knapp,NA,0.4512,Adult,NA
14309,17,7,2014,7/17/14,Knapp,9.82E+14,Y,M,Healthy,fringing_habitat,23,2,21,53,2016,DESO2016,Knapp,Unmapped pond north of pyramid,0,Adult,NA
52643,18,7,2014,7/18/14,Kauffman,9.00043E+14,Y,M,Healthy,in_lake,20,2,18,53,2058,DESO2058,Kauffman,NA,0.1536,Adult,NA
14309,18,7,2014,7/18/14,Kauffman,1.18001E+11,NA,M,Healthy,fringing_habitat,21,2,19,53,2218,DESO2218,Kauffman,NA,0,Adult,NA
14309,18,7,2014,7/18/14,Kauffman,1.21019E+11,NA,M,Healthy,inlet,21,2,19,53,2234,DESO2234,Kauffman,NA,71.16,Adult,NA
14309,18,7,2014,7/18/14,Kauffman,9.82E+14,Y,M,Healthy,inlet,22,2,20,53,2238,DESO2238,Kauffman,NA,122.4,Adult,NA
14309,18,7,2014,7/18/14,Kauffman,1.18001E+11,NA,M,Healthy,inlet,19,2,17,53,2300,DESO2300,Kauffman,NA,3.616,Adult,NA
14221,17,7,2014,7/17/14,Kauffman,1.18001E+11,NA,F,Healthy,fringing_habitat,20,2,18,53,2048,DESO2048,Kauffman,NA,58.08,Adult,NA
14221,18,7,2014,7/18/14,Knapp,9.82E+14,NA,F,Healthy,in_lake,21,2,19,53,2028,DESO2028,Knapp,NA,12.84,Adult,NA
14221,18,7,2014,7/18/14,Knapp,1.18001E+11,NA,F,Healthy,in_lake,18,2,16,53,2034,DESO2034,Ellison,NA,0,Adult,NA
14221,18,7,2014,7/18/14,Knapp,1.18001E+11,NA,M,Healthy,in_lake,17,2,15,53,2122,DESO2122,Ellison,NA,0,Adult,NA
14221,18,7,2014,7/18/14,Knapp,9.82E+14,Y,M,Healthy,fringing_habitat,19,2,17,53,2030,DESO2030,Knapp,NA,217.6,Adult,NA
14221,18,7,2014,7/18/14,Knapp,9.82E+14,Y,F,Healthy,fringing_habitat,19,2,17,53,2258,DESO2258,Ellison,NA,56.8,Adult,NA
14309,18,7,2014,7/18/14,Atkinson,9.82E+14,Y,M,Healthy,outlet,21,2,19,53,2100,DESO2100,Atkinson,NA,6.984,Adult,NA
14218,4,8,2014,8/4/14,Kauffman,1.18001E+11,NA,F,Healthy,in_lake,21,NA,NA,53,2158,DESO2158,Kauffman,NA,96.8,Adult,NA
14221,6,8,2014,8/6/14,Kauffman,1.21019E+11,NA,F,Healthy,fringing_habitat,19,2,17,53,2322,DESO2322,Kauffman,NA,134.4,Adult,NA
14221,6,8,2014,8/6/14,Kauffman,1.53E+11,NA,F,Healthy,fringing_habitat,20,2,18,53,2242,DESO2242,Kauffman,NA,0,Adult,NA
14221,6,8,2014,8/6/14,Kauffman,1.18001E+11,NA,F,Healthy,fringing_habitat,17,2,15,53,2250,DESO2250,Kauffman,NA,27.92,Adult,NA
14221,7,8,2014,8/7/14,Knapp,9.82E+14,Y,M,Healthy,fringing_habitat,18,2,16,53,2278,DESO2278,Knapp,NA,15.68,Adult,NA
14309,6,8,2014,8/6/14,Knapp,1.21019E+11,NA,M,Healthy,inlet,18,2,16,53,2411,DESO2411,Knapp,NA,0,Adult,NA
14309,6,8,2014,8/6/14,Knapp,9.00043E+14,Y,F,Healthy,inlet,17,2,15,53,2423,DESO2423,Knapp,NA,812,Adult,NA
14309,6,8,2014,8/6/14,Knapp,9.82E+14,NA,M,Healthy,inlet,21,2,19,53,2428,DESO2428,Knapp,NA,250.4,Adult,NA
14309,6,8,2014,8/6/14,Knapp,9.00043E+14,Y,F,Healthy,fringing_habitat,18,2,16,53,2431,DESO2431,Knapp,NA,2142.4,Adult,NA
14309,6,8,2014,8/6/14,Knapp,9.82E+14,NA,M,Healthy,outlet,21,2,19,53,2149,DESO2149,Atkinson,NA,156.8,Adult,NA
14309,6,8,2014,8/6/14,Knapp,1.18001E+11,NA,M,Healthy,outlet,22,2,20,53,2274,DESO2274,Atkinson,NA,34.24,Adult,NA
14309,7,8,2014,8/7/14,Kauffman,9.82E+14,Y,F,Healthy,inlet,20,2,18,53,2375,DESO2375,Kauffman,NA,0,Adult,NA
14309,7,8,2014,8/7/14,Kauffman,1.18001E+11,NA,M,Healthy,inlet,20,2,18,53,2383,DESO2383,Kauffman,NA,0,Adult,NA
14235,8,9,2014,9/8/14,Knapp,9.00043E+14,NA,M,Healthy,in_lake,18,2,16,53,2336,DESO2336,Knapp,NA,336.8,Adult,NA
14309,9,9,2014,9/9/14,Knapp,9.00043E+14,Y,M,Healthy,outlet,17,2,15,53,2458,DESO2458,Knapp,NA,5.144,Adult,NA
14309,10,9,2014,9/10/14,Kauffman,9.82E+14,NA,F,Healthy,inlet,23,2,21,53,2536,DESO2536,Atkinson,NA,0,Adult,NA
14309,10,9,2014,9/10/14,Kauffman,1.18001E+11,NA,M,Healthy,inlet,18,2,16,53,2701,DESO2701,Kauffman,NA,321.6,Adult,NA
14309,10,9,2014,9/10/14,Kauffman,1.18001E+11,NA,M,Healthy,outlet,22,2,20,53,2708,DESO2708,Atkinson,NA,49.2,Adult,NA
14309,11,9,2014,9/11/14,Knapp,9.00043E+14,Y,M,Healthy,in_lake,21,2,19,53,2504,DESO2504,Ellison,NA,0,Adult,NA
14309,11,9,2014,9/11/14,Knapp,9.82E+14,NA,F,Healthy,in_lake,17,2,15,53,2508,DESO2508,Knapp,Microbiome,34.24,Adult,NA
14221,9,9,2014,9/9/14,Kauffman,1.18001E+11,NA,F,Healthy,fringing_habitat,21,2,19,53,2629,DESO2629,Kauffman,NA,0,Adult,NA
14221,10,9,2014,9/10/14,Knapp,1.21019E+11,NA,F,Healthy,fringing_habitat,22,2,20,53,2448,DESO2448,Knapp,NA,0,Adult,NA
14221,10,9,2014,9/10/14,Knapp,9.00043E+14,Y,M,Healthy,fringing_habitat,19,2,17,53,2450,DESO2450,Ellison,NA,8.24,Adult,NA
14221,10,9,2014,9/10/14,Knapp,9.82E+14,Y,F,Healthy,fringing_habitat,21,2,19,53,2398,DESO2398,Knapp,NA,14.64,Adult,NA
14221,10,9,2014,9/10/14,Knapp,1.18001E+11,NA,F,Healthy,fringing_habitat,19,2,17,53,2401,DESO2401,Ellison,NA,23.04,Adult,NA
14221,10,9,2014,9/10/14,Knapp,1.21019E+11,NA,F,Healthy,fringing_habitat,20,2,18,53,2405,DESO2405,Knapp,NA,24.64,Adult,NA
14221,10,9,2014,9/10/14,Knapp,9.82E+14,NA,M,Healthy,in_lake,18,2,16,53,2395,DESO2395,Knapp,NA,90.4,Adult,NA
14221,11,9,2014,9/11/14,Kauffman,1.18001E+11,NA,F,Healthy,fringing_habitat,21,2,19,53,2714,DESO2714,Kauffman,NA,0,Adult,NA
14309,17,6,2014,6/17/14,Kauffman,1.18001E+11,Y,F,Healthy,outlet,26,9,17,53,1740,DESO1740,Kauffman,NA,0,Adult,NA
14221,21,6,2013,6/21/13,Kauffman,1.18001E+11,Y,F,healthy,in_lake,15.5,2,13.5,53,1147,DESO1147,Ellison,NA,0,Adult,NA
14221,21,6,2013,6/21/13,Kauffman,1.18001E+11,Y,F,healthy,in_lake,17.5,2,15.5,53,1129,DESO1129,Kauffman,NA,0,Adult,NA
14309,24,7,2013,7/24/13,Kauffman,1.18001E+11,NA,M,healthy,outlet,18.5,2,16.5,53,1375,DESO1375,Kauffman,NA,5.272,Adult,NA
14309,25,7,2013,7/25/13,Knapp,1.18001E+11,Y,M,healthy,inlet,21,2,19,53,1339,DESO1339,Atkinson,NA,3.032,Adult,NA
14309,25,7,2013,7/25/13,Knapp,1.18001E+11,NA,M,healthy,outlet,19.5,2,17.5,53,1253,DESO1253,Atkinson,NA,13.76,Adult,NA
14221,22,8,2013,8/22/13,Knapp,1.18001E+11,Y,F,healthy,in_lake,13,2,11,53,1561,DESO1561,Knapp,NA,10.08,Adult,NA
14221,21,8,2013,8/21/13,Kauffman,1.18001E+11,Y,F,healthy,fringing_habitat,18.5,2,16.5,53,1502,DESO1502,Ellison,NA,0,Adult,NA
14221,22,8,2013,8/22/13,Knapp,1.18001E+11,Y,F,healthy,fringing_habitat,30,2,28,53,1422,DESO1422,Ellison,NA,0.7376,Adult,NA
14309,20,6,2013,6/20/13,Kauffman,1.18001E+11,Y,M,healthy,inlet,18,2,16,53,1105,DESO1105,Vredenburg,NA,0.06344,Adult,NA
14312,19,6,2013,6/19/13,Kauffman,1.18001E+11,Y,M,healthy,in_lake,17,2,15,53,1077,DESO1077,Kauffman,NA,0.1112,Adult,NA
14309,20,6,2013,6/20/13,Kauffman,1.18001E+11,Y,M,healthy,outlet,20,2,18,53,1078,DESO1078,Vredenburg,Frog is shedding skin.,45.28,Adult,NA
14309,20,6,2013,6/20/13,Kauffman,1.18001E+11,Y,M,healthy,outlet,17.5,2,15.5,53,1092,DESO1092,Vredenburg,NA,11.52,Adult,NA
14309,22,8,2013,8/22/13,Kauffman,1.18001E+11,NA,M,healthy,inlet,24,2,22,53,1481,DESO1481,Kauffman,NA,0,Adult,NA
14221,22,8,2013,8/22/13,Knapp,1.18001E+11,Y,F,healthy,in_lake,15,2,13,53.1,1562,DESO1562,Knapp,NA,22,Adult,NA
14221,19,6,2013,6/19/13,Knapp,1.21019E+11,Y,M,healthy,in_lake,18,2,16,53.2,1009,DESO1009,Vredenburg,NA,10.24,Adult,NA
14309,12,9,2013,9/12/13,Knapp,1.18001E+11,Y,M,healthy,inlet,20,2,18,53.2,1682,DESO1682,Knapp,NA,91.2,Adult,NA
14221,11,9,2013,9/11/13,Knapp,1.21019E+11,NA,F,healthy,in_lake,18,2,16,53.2,1654,DESO1654,Knapp,Microbiome,43.04,Adult,NA
14221,24,7,2013,7/24/13,Knapp,1.21019E+11,Y,F,healthy,in_lake,18.5,2,16.5,53.3,1315,DESO1315,Knapp,NA,20.08,Adult,NA
14309,21,8,2013,8/21/13,Knapp,1.18001E+11,NA,M,healthy,outlet,15.5,2,13.5,53.3,1332,DESO1332,Knapp,NA,156,Adult,NA
14221,22,8,2013,8/22/13,Knapp,1.18001E+11,NA,F,healthy,fringing_habitat,18.5,2,16.5,53.3,1437,DESO1437,Knapp,NA,0,Adult,NA
14221,11,9,2013,9/11/13,Knapp,1.21019E+11,NA,F,healthy,fringing_habitat,22,2,20,53.3,1644,DESO1644,Knapp,NA,394.4,Adult,NA
14221,20,6,2013,6/20/13,Knapp,1.21019E+11,Y,F,healthy,in_lake,14.5,2,12.5,53.4,1053,DESO1053,Knapp,NA,0.5208,Adult,NA
14309,21,8,2013,8/21/13,Knapp,1.18001E+11,Y,M,healthy,inlet,18.5,2,16.5,53.4,1413,DESO1413,Knapp,NA,46.88,Adult,NA
14309,12,9,2013,9/12/13,Knapp,1.18001E+11,Y,M,healthy,outlet,18.5,2,16.5,53.4,1707,DESO1707,Knapp,NA,168.8,Adult,NA
14221,10,9,2013,9/10/13,Knapp,1.18001E+11,Y,F,healthy,in_lake,19,2,17,53.4,1570,DESO1570,Ellison,NA,0.2152,Adult,NA
14309,23,7,2013,7/23/13,Knapp,1.18001E+11,NA,M,healthy,outlet,17.5,2,15.5,53.5,1262,DESO1262,Knapp,NA,77.68,Adult,NA
14221,11,9,2013,9/11/13,Knapp,1.18001E+11,Y,F,healthy,in_lake,21,2,19,53.5,1670,DESO1670,Ellison,NA,61.52,Adult,NA
14309,21,6,2013,6/21/13,Knapp,1.21019E+11,Y,M,healthy,inlet,19,2,17,53.5,1123,DESO1123,Vredenburg,NA,5.928,Adult,NA
14309,21,8,2013,8/21/13,Knapp,1.18001E+11,Y,M,healthy,inlet,22.5,2,20.5,53.5,1410,DESO1410,Knapp,NA,176,Adult,NA
14221,21,6,2013,6/21/13,Kauffman,1.21019E+11,Y,F,healthy,in_lake,19.5,2,17.5,53.6,1063,DESO1063,Kauffman,NA,40.88,Adult,NA
14309,21,8,2013,8/21/13,Knapp,1.18001E+11,NA,M,healthy,inlet,20,2,18,53.6,1359,DESO1359,Knapp,NA,0.928,Adult,NA
14221,19,6,2013,6/19/13,Knapp,1.21019E+11,Y,F,healthy,in_lake,14.5,2,12.5,53.6,1017,DESO1017,Vredenburg,NA,2.056,Adult,NA
14309,23,7,2013,7/23/13,Knapp,1.18001E+11,NA,M,healthy,inlet,19,2,17,53.6,1267,DESO1267,Knapp,NA,49.92,Adult,NA
14309,21,6,2013,6/21/13,Knapp,1.21019E+11,Y,M,healthy,outlet,17,2,15,53.6,1118,DESO1118,Vredenburg,NA,0,Adult,NA
14221,20,6,2013,6/20/13,Knapp,1.21019E+11,Y,F,healthy,in_lake,15.5,2,13.5,53.7,1037,DESO1037,Knapp,NA,0,Adult,NA
14309,13,9,2013,9/13/13,Knapp,1.18001E+11,Y,M,healthy,inlet,19.5,2,17.5,53.7,1721,DESO1721,Knapp,NA,0,Adult,NA
14309,21,6,2013,6/21/13,Knapp,1.21019E+11,Y,M,healthy,inlet,15.5,2,13.5,53.7,1169,DESO1169,Vredenburg,NA,16.64,Adult,NA
14221,22,8,2013,8/22/13,Knapp,1.18001E+11,Y,F,healthy,fringing_habitat,18.5,2,16.5,53.8,1436,DESO1436,Knapp,NA,4.056,Adult,NA
14309,21,6,2013,6/21/13,Knapp,1.21019E+11,Y,M,healthy,inlet,18,2,16,53.8,1167,DESO1167,Vredenburg,NA,0,Adult,NA
14309,12,9,2013,9/12/13,Knapp,1.18001E+11,Y,M,healthy,in_lake,17,2,15,53.9,1734,DESO1734,Knapp,At Pyramid Peak inlet.,0,Adult,NA
14309,17,6,2014,6/17/14,Kauffman,1.18001E+11,Y,M,Healthy,inlet,21,2,19,54,1829,DESO1829,Kauffman,NA,0,Adult,NA
14309,17,6,2014,6/17/14,Kauffman,1.18001E+11,Y,M,Healthy,inlet,18,2,16,54,1836,DESO1836,Kauffman,NA,8.72,Adult,NA
14309,18,6,2014,6/18/14,Knapp,1.21019E+11,NA,M,Healthy,outlet,18,2,16,54,1893,DESO1893,Vredenburg,NA,16.8,Adult,NA
14309,18,6,2014,6/18/14,Knapp,1.21019E+11,NA,M,Healthy,outlet,17,2,15,54,1897,DESO1897,Knapp,NA,79.52,Adult,NA
14309,18,6,2014,6/18/14,Knapp,1.18001E+11,Y,M,Healthy,inlet,20,2,18,54,1768,DESO1768,Knapp,NA,0.848,Adult,NA
14310,18,6,2014,6/18/14,Knapp,1.18001E+11,NA,M,Healthy,in_lake,18,2,16,54,1797,DESO1797,Knapp,NA,6.624,Adult,NA
14235,16,7,2014,7/16/14,Knapp,1.21019E+11,NA,F,Healthy,inlet,23,2,21,54,2109,DESO2109,Knapp,Well fed.,0,Adult,NA
14221,17,7,2014,7/17/14,Kauffman,1.18001E+11,NA,F,Healthy,in_lake,19,2,17,54,2192,DESO2192,Kauffman,NA,0,Adult,NA
14221,18,7,2014,7/18/14,Knapp,1.18001E+11,NA,F,Healthy,in_lake,17,2,15,54,2121,DESO2121,Ellison,NA,27.36,Adult,NA
14221,18,7,2014,7/18/14,Knapp,1.21019E+11,NA,F,Healthy,fringing_habitat,19,2,17,54,2263,DESO2263,Ellison,NA,0,Adult,NA
14221,18,7,2014,7/18/14,Knapp,1.18001E+11,NA,M,Healthy,fringing_habitat,20,2,18,54,2133,DESO2133,Knapp,NA,0,Adult,NA
14221,18,7,2014,7/18/14,Knapp,1.18001E+11,NA,F,Healthy,fringing_habitat,20,2,18,54,2139,DESO2139,Knapp,NA,0,Adult,NA
54963,18,7,2014,7/18/14,Atkinson,1.18001E+11,NA,M,Healthy,in_lake,21,2,19,54,1991,DESO1991,Atkinson,NA,0,Adult,NA
14221,6,8,2014,8/6/14,Kauffman,1.18001E+11,NA,F,Healthy,fringing_habitat,23,2,21,54,2170,DESO2170,Kauffman,NA,0.7952,Adult,NA
14221,6,8,2014,8/6/14,Kauffman,9.82E+14,Y,F,Healthy,fringing_habitat,22,2,20,54,2320,DESO2320,Kauffman,NA,0,Adult,NA
14221,7,8,2014,8/7/14,Knapp,1.18001E+11,NA,F,Healthy,fringing_habitat,20,2,18,54,2295,DESO2295,Knapp,NA,0.864,Adult,NA
14221,7,8,2014,8/7/14,Knapp,9.82E+14,NA,M,Healthy,fringing_habitat,19,2,17,54,2296,DESO2296,Ellison,NA,0,Adult,NA
14221,7,8,2014,8/7/14,Knapp,9.00043E+14,Y,F,Healthy,fringing_habitat,22,2,20,54,2331,DESO2331,Knapp,NA,349.6,Adult,NA
14309,6,8,2014,8/6/14,Knapp,1.18001E+11,NA,M,Healthy,inlet,25,2,23,54,2421,DESO2421,Atkinson,NA,133.6,Adult,NA
14309,7,8,2014,8/7/14,Kauffman,1.21019E+11,NA,M,Healthy,inlet,21,2,19,54,2382,DESO2382,Kauffman,NA,140,Adult,NA
14309,9,9,2014,9/9/14,Knapp,9.00043E+14,Y,M,Healthy,inlet,22,2,20,54,2343,DESO2343,Knapp,NA,0,Adult,NA
14309,10,9,2014,9/10/14,Kauffman,9.82E+14,Y,F,Healthy,inlet,24,2,22,54,2686,DESO2686,Kauffman,NA,0,Adult,NA
14309,10,9,2014,9/10/14,Kauffman,9.00043E+14,Y,M,Healthy,inlet,24,2,22,54,2694,DESO2694,Atkinson,NA,170.4,Adult,NA
14309,11,9,2014,9/11/14,Knapp,9.00043E+14,Y,F,Healthy,in_lake,19,2,17,54,2505,DESO2505,Knapp,NA,0.4888,Adult,NA
14309,11,9,2014,9/11/14,Knapp,1.18001E+11,NA,M,Healthy,in_lake,21,2,19,54,2507,DESO2507,Knapp,NA,8.8,Adult,NA
14309,11,9,2014,9/11/14,Knapp,1.18001E+11,NA,M,Healthy,outlet,18,2,16,54,2512,DESO2512,Knapp,Microbiome,111.2,Adult,NA
14218,8,9,2014,9/8/14,Kauffman,1.18001E+11,NA,F,Healthy,in_lake,18,2,16,54,2648,DESO2648,Kauffman,NA,15.6,Adult,NA
14221,9,9,2014,9/9/14,Kauffman,1.18001E+11,NA,F,Healthy,fringing_habitat,22,2,20,54,2630,DESO2630,Kauffman,NA,0,Adult,NA
14221,9,9,2014,9/9/14,Kauffman,1.18001E+11,NA,F,Healthy,fringing_habitat,23,2,21,54,2647,DESO2647,Kauffman,NA,0,Adult,NA
14221,9,9,2014,9/9/14,Kauffman,1.18001E+11,NA,F,Healthy,fringing_habitat,24,2,22,54,2678,DESO2678,Kauffman,NA,2.096,Adult,NA
14221,10,9,2014,9/10/14,Knapp,1.18001E+11,NA,F,Healthy,fringing_habitat,25,2,23,54,2402,DESO2402,Knapp,NA,2.576,Adult,NA
14221,10,9,2014,9/10/14,Knapp,1.18001E+11,NA,F,Healthy,in_lake,21,2,19,54,2473,DESO2473,Knapp,NA,0,Adult,NA
14221,11,9,2014,9/11/14,Kauffman,9.00043E+14,Y,F,Healthy,fringing_habitat,22,2,20,54,2598,DESO2598,Kauffman,NA,588,Adult,NA
14221,11,9,2014,9/11/14,Kauffman,9.00043E+14,Y,F,Healthy,in_lake,21,2,19,54,2611,DESO2611,Atkinson,NA,3.04,Adult,NA
14221,10,9,2014,9/10/14,Knapp,9.00043E+14,Y,M,Healthy,fringing_habitat,20,2,18,54,2251,DESO2251,Knapp,NA,191.2,Adult,NA
14221,18,6,2014,6/18/14,Kauffman,1.18001E+11,Y,M,Healthy,in_lake,22,2,20,54,1935,DESO1935,Kauffman,NA,0,Adult,NA
14221,21,6,2013,6/21/13,Kauffman,1.21019E+11,Y,F,healthy,in_lake,15.5,2,13.5,54,1145,DESO1145,Ellison,NA,0,Adult,NA
14221,21,6,2013,6/21/13,Kauffman,1.21019E+11,Y,F,healthy,in_lake,17.5,2,15.5,54,1143,DESO1143,Ellison,NA,7.048,Adult,NA
14309,22,8,2013,8/22/13,Kauffman,1.21019E+11,NA,M,healthy,inlet,22,2,20,54,1480,DESO1480,Kauffman,NA,2.736,Adult,NA
14309,22,8,2013,8/22/13,Kauffman,1.21019E+11,NA,M,healthy,inlet,18.5,2,16.5,54,1482,DESO1482,Kauffman,NA,1.456,Adult,NA
14221,19,6,2013,6/19/13,Knapp,1.21019E+11,Y,F,healthy,in_lake,18,2,16,54,1010,DESO1010,Vredenburg,NA,0,Adult,NA
14277,25,7,2013,7/25/13,Knapp,1.18001E+11,Y,M,healthy,outlet,22,2,20,54,1323,DESO1323,Knapp,Pond off of outlet,0,Adult,NA
14309,23,7,2013,7/23/13,Knapp,1.18001E+11,Y,M,healthy,inlet,21,2,19,54,1279,DESO1279,Knapp,NA,4.96,Adult,NA
14221,21,8,2013,8/21/13,Kauffman,1.18001E+11,Y,F,healthy,fringing_habitat,25.5,2,23.5,54,1504,DESO1504,Kauffman,NA,0,Adult,NA
14309,13,9,2013,9/13/13,Knapp,1.18001E+11,Y,M,healthy,inlet,20.5,2,18.5,54,1709,DESO1709,Knapp,NA,20.32,Adult,NA
14221,11,9,2013,9/11/13,Knapp,1.18001E+11,Y,F,healthy,in_lake,21.5,2,19.5,54,1661,DESO1661,Knapp,NA,168,Adult,NA
14221,10,9,2013,9/10/13,Knapp,1.18001E+11,NA,F,healthy,fringing_habitat,24.5,2,22.5,54,1579,DESO1579,Knapp,NA,134.4,Adult,NA
14309,21,6,2013,6/21/13,Knapp,1.21019E+11,Y,M,healthy,fringing_habitat,16.5,2,14.5,54,1174,DESO1174,Knapp,NA,37.04,Adult,NA
14309,21,6,2013,6/21/13,Knapp,1.21019E+11,Y,M,healthy,inlet,21,2,19,54,1173,DESO1173,Vredenburg,NA,0,Adult,NA
14309,20,6,2013,6/20/13,Kauffman,1.21019E+11,Y,M,healthy,outlet,21,2,19,54,1096,DESO1096,Vredenburg,NA,0,Adult,NA
14221,22,8,2013,8/22/13,Knapp,1.18001E+11,NA,F,healthy,fringing_habitat,21,2,19,54.1,1439,DESO1439,Knapp,NA,0,Adult,NA
14221,10,9,2013,9/10/13,Knapp,1.18001E+11,Y,F,healthy,in_lake,20.5,2,18.5,54.1,1596,DESO1596,Ellison,NA,2.008,Adult,NA
14309,21,6,2013,6/21/13,Knapp,1.21019E+11,Y,M,healthy,inlet,18,2,16,54.1,1172,DESO1172,Vredenburg,NA,0,Adult,NA
14221,20,6,2013,6/20/13,Knapp,1.21019E+11,Y,F,healthy,in_lake,18.5,2,16.5,54.2,1046,DESO1046,Knapp,NA,0,Adult,NA
14277,25,7,2013,7/25/13,Knapp,1.18001E+11,Y,F,healthy,outlet,18,2,16,54.2,1321,DESO1321,Knapp,Pond off of outlet,0,Adult,NA
14221,21,8,2013,8/21/13,Kauffman,1.18001E+11,Y,F,healthy,fringing_habitat,23.5,2,21.5,54.2,1460,DESO1460,Ellison,NA,1.408,Adult,NA
14309,22,8,2012,8/22/12,Knapp,NA,NA,M,healthy,outlet,20,2.5,17.5,54.2,15312,NA,Ellison,J liv plate taken,34.08,Adult,NA
14221,22,8,2013,8/22/13,Knapp,1.18001E+11,Y,F,healthy,in_lake,23,2,21,54.3,1554,DESO1554,Ellison,NA,8.64,Adult,NA
14309,13,9,2013,9/13/13,Knapp,1.18001E+11,Y,M,healthy,in_lake,19,2,17,54.4,1710,DESO1710,Knapp,NA,66.64,Adult,NA
14309,21,8,2013,8/21/13,Knapp,1.18001E+11,NA,M,healthy,inlet,17.5,2,15.5,54.4,1416,DESO1416,Knapp,NA,0,Adult,NA
14221,19,6,2013,6/19/13,Knapp,1.21019E+11,Y,F,healthy,in_lake,19,2,17,54.5,1022,DESO1022,Vredenburg,NA,0,Adult,NA
14309,21,8,2013,8/21/13,Knapp,1.21019E+11,NA,M,healthy,outlet,18.5,2,16.5,54.5,1348,DESO1348,Knapp,NA,281.6,Adult,NA
14309,12,9,2013,9/12/13,Knapp,1.18001E+11,NA,M,healthy,outlet,21.5,2,19.5,54.5,1688,DESO1688,Knapp,NA,29.76,Adult,NA
14309,12,9,2013,9/12/13,Knapp,1.18001E+11,NA,M,healthy,inlet,19,2,17,54.6,1685,DESO1685,Knapp,NA,2049.6,Adult,NA
14221,24,7,2013,7/24/13,Knapp,1.18001E+11,Y,F,healthy,fringing_habitat,20.5,2,18.5,54.7,1282,DESO1282,Knapp,NA,114.4,Adult,NA
14312,13,9,2013,9/13/13,Knapp,1.18001E+11,Y,M,healthy,in_lake,20,2,18,54.7,1738,DESO1738,Knapp,NA,4.48,Adult,NA
14309,22,8,2012,8/22/12,Knapp,NA,NA,M,healthy,fringing_habitat,20,2.5,17.5,54.7,15319,NA,Knapp,NA,213.6,Adult,NA
